attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
False,,,,,,,,,False,False,beer_and_wine,False,,True,b5sP47L2NiBXqbsiOnR7cw,False,,,False,"['Mexican', 'Restaurants']",True,,Mariscos Altata,False,False,,,,,,2,False,False,,,22,,AZ,True,,False,False,True,"5828 W Indian School Rd
Phoenix, AZ 85031",,,False,,,False,,,False,False,,no,True,Phoenix,True,,3.5,,business,False,False,33.495432,True,,-112.185569,,,,,True,False,,,,,True,,True,,,,,,very_loud,,casual,,True,[],,False,,False
,,,,,,,,,False,False,none,,,False,a2rP52PGQtyAXCsoUc-PYg,,,,False,"['Burgers', 'Restaurants']",True,,Burger King,False,,,,,,,1,False,False,,,5,,AZ,True,,False,False,True,"4302 W Indian School Rd
Phoenix, AZ 85031",,,False,,,False,,,,False,,,True,Phoenix,True,,2.0,,business,,,33.4955913,False,,-112.1522673,,,,,True,False,,,,,True,,,,,True,,,average,,casual,,True,[],,,,
False,,,00:00,,,,,00:00,False,False,,False,,,TLFPee56Ki7cJKZ8zpl-Pw,False,,00:00,False,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",True,00:00,Denny's,,False,,,,,,1,False,,,,7,,AZ,True,00:00,False,,True,"4120 N 51st Ave
Phoenix, AZ 85031",00:00,,False,,,False,00:00,,False,False,00:00,free,True,Phoenix,,,2.5,,business,,False,33.4958822615,False,,-112.16924943,00:00,,00:00,00:00,True,,00:00,,,,False,00:00,False,,,,,00:00,,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,20Tb7OGLHicQoT3hldwGaw,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,McDonald's,False,False,,,,,,1,False,False,,,6,,AZ,True,,False,False,True,"5750 W Thomas Rd
Phoenix, AZ 85031",,,False,,,False,,,False,False,,free,True,Phoenix,,,1.5,,business,False,False,33.4808396,False,,-112.1842813,,,,,True,False,,,,,True,,False,,,True,,,loud,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,True,uflQ_lKBfS6WknNlm_HK8g,False,,,False,"['Seafood', 'Steakhouses', 'American (Traditional)', 'Restaurants']",True,,Sizzler,False,False,,,,,,2,False,False,,,18,,AZ,True,,True,False,True,"5060 W Indian School Rd
Phoenix, AZ 85031",,,False,,,False,,,False,False,,no,True,Phoenix,True,,3.0,,business,False,False,33.4953232,False,,-112.1683661,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,R2M90cHdYRUYVB4VzA_fYg,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,Wendy's,False,False,,,,,,1,False,False,,,3,,AZ,True,,False,False,True,"5225 W Indian School Rd
Phoenix, AZ 85031",,,False,,,False,,,False,False,,,True,Phoenix,,,2.5,,business,False,False,33.4947832,False,,-112.1716493,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,False,egewu6VzoA8uNG7IPmzmdA,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,Presto Pizza & Wings,False,False,,,,,,2,False,False,,,11,,AZ,True,22:00,False,False,False,"5127 W Indian School Rd
Phoenix, AZ 85031",21:00,,False,,,False,11:00,,False,True,21:00,no,True,Phoenix,,,4.0,,business,,False,33.4935537,False,,-112.1694714,21:00,,21:00,22:00,True,False,11:00,,,,True,21:00,False,,,,,11:00,loud,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,dCUnkEiVCr724xl9JNJACg,False,,,False,"['Chicken Wings', 'Restaurants']",False,,Long Wong's Hot Wings,False,False,,,,,,2,False,False,,,9,,AZ,True,,False,False,True,"4344 W Indian School Rd
Phoenix, AZ 85031",,,False,,,False,,,False,False,,no,True,Phoenix,,,3.5,,business,False,False,33.4957046309,False,,-112.154119736,,,,,True,False,,,,,True,,False,,,,,,quiet,,casual,,False,[],,False,,False
,,,,,,,,,False,False,none,,,False,dCjIsHdc-IoOmfMt7qqZJA,,,,False,"['Buffets', 'Chinese', 'Restaurants']",False,,Chinese Gourmet Buffet,False,,,,,,,1,False,False,,,4,,AZ,True,,False,False,True,"5301 W Indian School Rd
Phoenix, AZ 85031",,,False,,,,,,,,,,True,Phoenix,,,2.5,,business,,,33.4944863,False,,-112.1737689,,,,,,False,,,,,,,,,,,,,,,,,,[],,,,
False,,,,,,,,,False,False,none,False,,,DRekXCjdmPESqDpwaQ0x2w,False,,,False,"['Mexican', 'Restaurants']",False,,Tortas Paquime,,False,,,,,,1,False,,,,17,,AZ,True,,True,,True,"4344 W Indian School Rd
Phoenix, AZ 85031",,,False,,,False,,,False,False,,,True,Phoenix,,,4.0,,business,,False,33.4968935,False,,-112.1536174,,,,,True,,,,,,True,,False,,,,,,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,beer_and_wine,False,,True,gBexinoctpKpwhyxAMZ_wA,False,,,False,"['American (Traditional)', 'Restaurants']",True,,Long Wongs,False,False,,,,,,1,False,False,,,26,,AZ,True,,False,False,True,"7502 W Thomas Rd
Phoenix, AZ 85033",,,False,,,True,,,False,False,,no,True,Phoenix,,,1.5,,business,False,False,33.481561,False,,-112.2216231,,,,,True,False,,,,,True,,False,,,,,,loud,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,False,NaOoL6mqtdyR3wikXSeP6w,False,,,False,"['Mexican', 'Restaurants']",False,,Del Taco,False,False,,,,,,1,False,False,,,4,,AZ,True,,False,False,True,"4101 N 67th Ave
Phoenix, AZ 85033",,,False,,,False,,,False,False,,free,True,Phoenix,,,3.5,,business,False,False,33.4951752,False,,-112.202809,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,[],,False,,False
False,,,06:00,,,,,06:00,False,False,none,False,,True,m3-p0XIYBQdR4VzbHpUpXQ,False,,06:00,False,"['American (New)', 'Restaurants']",True,06:00,Genie G's,False,False,,,,,,1,True,False,,,41,,AZ,True,21:30,False,False,True,"7349 W Indian School Rd
Phoenix, AZ 85033",21:30,,False,,,False,06:00,,False,False,21:30,no,True,Phoenix,,,4.0,,business,False,False,33.4942713,False,,-112.2178347,21:30,,21:30,21:30,True,False,06:00,,,,True,14:30,True,,,,,06:00,average,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,False,none,False,,False,8s392ZpX8dfO5Ol2RdQISQ,False,,10:00,False,"['Fast Food', 'Mexican', 'Restaurants']",False,10:00,El Pollo Loco,False,False,,,,,,1,False,False,,,10,,AZ,True,23:00,False,False,True,"6535 W Indian School Rd
Phoenix, AZ 85033",23:00,,False,,,False,10:00,,False,False,23:00,no,True,Phoenix,True,,3.0,,business,True,False,33.4944599,False,,-112.200857,23:00,,23:00,23:00,True,False,10:00,,,,False,23:00,False,,,True,,10:00,average,,casual,,True,[],,False,,False
True,,,,,,,,,False,False,beer_and_wine,False,,True,YuEdJcnZQv8XXAoP6GgClg,False,,,False,"['Chinese', 'Restaurants']",True,,Canton Dragon,False,False,,,,,,1,False,False,,,26,,AZ,True,,False,False,True,"7307 W Indian School Rd
Phoenix, AZ 85033",,,False,,,False,,,False,False,,no,True,Phoenix,,,4.0,,business,False,False,33.4942468,False,,-112.2167129,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,hhaUz_YCmU7OfSR10uJGrQ,False,,,False,"['Chinese', 'Restaurants']",False,,Panda Express,False,False,,,,,,1,False,False,,,9,,AZ,True,,True,False,True,"7510 W Thomas Rd
Phoenix, AZ 85033",,,False,,,False,,,False,False,,no,True,Phoenix,True,,2.5,,business,True,False,33.4806244,False,,-112.2210753,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
,,,,,,,,,,True,,,,,jTS6_YWSXBw7cy9HhAjNZQ,,,,,"['Fast Food', 'Restaurants']",,,Sonic Drive-In,,,,,,,,1,,,,,3,,AZ,True,,,,True,"6724 W Thomas Rd
Phoenix, AZ 85033",,,,,,False,,,,False,,,True,Phoenix,,,3.5,,business,,,33.4807958,,,-112.2046676,,,,,True,,,,,,False,,,,,True,,,,,casual,,True,[],,,,
,,,,,,,,,,,,,,,w4NZRieE41M--lCZ5su0uw,,,,,"['Fast Food', 'Restaurants']",,,Jack In the Box,,,,,,,,1,,,,,7,,AZ,,,,,True,"8225 W Camelback Rd
Phoenix, AZ 85033",,,,,,,,,,False,,,True,Phoenix,,,2.0,,business,,,33.508427,,,-112.236714,,,,,True,,,,,,,,,,,,,,,,,,True,[],,,,
True,,,11:00,,,,,11:00,False,False,none,False,,True,C0Oax-LBEFf0mmPSugymEQ,False,,11:00,False,"['Chinese', 'Food', 'Ethnic Food', 'Specialty Food', 'Cantonese', 'Restaurants']",True,11:00,Lim's Chinese Restaurant,False,False,,,,,,1,False,False,,,13,,AZ,True,21:00,True,False,True,"7532 W Indian School Rd
Phoenix, AZ 85033",21:00,,False,,,False,11:00,,False,False,21:00,no,False,Phoenix,True,,4.0,,business,True,False,33.494652,True,,-112.2221676,21:00,,21:00,21:00,True,False,11:00,,,,False,21:00,False,,False,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,D91dby6NHj13Cp7cDIj4TQ,False,,,False,"['Pizza', 'Restaurants']",,,Grandpa's Pizza,False,False,,,,,,2,False,False,,,13,,AZ,True,,True,False,True,"7333 W Thomas Road
Phoenix, AZ 85033",,,False,,,False,,,False,False,,,True,Phoenix,,,4.0,,business,,False,33.4792484,False,,-112.2183881,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,False,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,E2BMYajnI3USNpABFdBn6Q,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,Macayo's Mexican Restaurants,False,False,,,,,,2,False,False,,,44,,AZ,True,00:00,True,False,True,"7829 W Thomas Rd
Phoenix, AZ 85033",22:00,,False,,,True,11:00,,False,False,22:00,no,True,Phoenix,True,,3.5,,business,True,False,33.479524,False,,-112.227821,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,True,GNZuoHxehd_3Kej7eXj8iQ,False,,11:00,False,"['Chinese', 'Restaurants']",True,11:00,Good China Restaurant,False,False,,,,,,1,False,False,,,46,,AZ,True,22:00,True,False,True,"6544 W Thomas Rd
Ste 38
Phoenix, AZ 85033",21:30,,False,,,False,11:00,,False,False,21:30,no,True,Phoenix,True,,4.0,,business,True,False,33.4813036,False,,-112.2023452,21:30,,21:30,22:00,True,False,12:00,,,,False,21:30,True,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,10:30,,,,,10:30,False,False,none,False,,False,Cdnp0HbJ4wVlzffuueG45w,False,,10:30,False,"['Chinese', 'Restaurants']",False,10:30,Happy Food,False,False,,,,,,1,False,False,,,17,,AZ,True,21:00,True,False,True,"6701 W Thomas Rd
Phoenix, AZ 85033",21:00,,False,,,False,10:30,,False,False,21:00,no,True,Phoenix,,,4.0,,business,False,False,33.4798719,False,,-112.203786,21:00,,21:00,21:00,True,False,10:30,,,,False,21:00,False,,,,,10:30,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,full_bar,False,,False,mVcSgP9JneHL4oz9FQPhnw,False,,,False,"['Seafood', 'Restaurants']",True,,Mariscos Ensenada 4,False,False,,,,,,2,False,False,,,8,,AZ,True,,False,False,True,"2919 N 59th Avenue
Phoenix, AZ 85033",,,False,,,False,,,False,False,,no,True,Phoenix,,,3.0,,business,,False,33.4819405,False,,-112.1857258,,,,,True,False,,,,,True,,False,,,,,,loud,,casual,,False,[],,False,,False
,,,,,,,,,,False,none,,,,OkrQmezVphjEnYQg7ngAbA,,,,,"['Pizza', 'Restaurants']",False,,Pizza Patron,,,,,,,,1,,,,,4,,AZ,True,,,,True,"8243 W Indian School Rd
Phoenix, AZ 85033",,,,,,False,,,,False,,,True,Phoenix,True,,2.5,,business,,,33.4939412,,,-112.2369546,,,,,True,,,,,,,,,,,,,,,,casual,,True,[],,,,
,,,,,,,,,False,False,,,,,o70dr8iwKpHpg0_wjkA0Rw,,,,False,"['Mexican', 'Restaurants']",,,Rivas Mexican Food,,,,,,,,2,False,,,,5,,AZ,True,,False,,True,"4012 N 75th Ave
Phoenix, AZ 85033",,,False,,,False,,,,False,,,True,Phoenix,,,2.0,,business,,,33.493295,False,,-112.220979,,,,,True,,,,,,False,,,,,,,,,,casual,,False,[],,,,
,,,,,,,,,,,,,,,1uz7Z7gDFMu0IsXYDmflyg,,,,,"['Pizza', 'Restaurants']",False,,Papa John's Pizza,,,,,,,,,,,,,3,,AZ,True,,,,True,"4850 N 83rd Ave
Phoenix, AZ 85033",,,,,,False,,,,True,,,True,Phoenix,False,,3.5,,business,False,,33.507622,,,-112.2382851,,,,,True,,,,,,,,,,,,,,average,,,,,[],,,,
,,,10:00,,,,,10:00,,,none,,,,64S2SGzu2YglvmTkqu3mUQ,,,10:00,,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']",,10:00,Domino's Pizza,,,,,,,,,,,,,4,,AZ,,02:00,,,,"5030 W McDowell Rd
Spc 51
Phoenix, AZ 85035",00:00,,,,,,10:00,,,True,00:00,,True,Phoenix,,,3.5,,business,,,33.4667576,,,-112.1674908,00:00,,00:00,02:00,,,10:00,,,,,00:00,,,,,,10:00,,,,,,[],,,,
False,,,,,,,,,False,False,,False,,False,z0xEfgr1-lDqVatrX-rf-A,False,,,False,"['Chinese', 'Restaurants']",True,,Rice To You,False,False,,,,,,1,False,False,,,23,,AZ,True,,False,False,True,"5132 W McDowell Rd
Phoenix, AZ 85035",,,False,,,False,,,False,True,,,True,Phoenix,,,3.5,,business,False,False,33.4659907,False,,-112.1696037,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,True,False,none,False,,True,pdsK3YZfXZbzOEVpGNcilg,False,,,False,"['Breakfast & Brunch', 'Restaurants']",True,,Waffle House,False,False,,,,,,1,True,False,,,11,,AZ,True,,False,False,True,"5030 W McDowell Rd
Phoenix, AZ 85035",,,False,,,False,,,False,False,,no,False,Phoenix,,,3.0,,business,False,False,33.4670876585,False,,-112.168103456,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
,,,,,,,,,,,,,,,4iMQGPFeMhbduKTWrwtWNg,,,,,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",,,Crossroads Bar & Grill,,,,,,,,,,,,,5,,AZ,True,,,,,"5030 W McDowell Rd
Phoenix, AZ 85035",,,,,,False,,,,False,,,False,Phoenix,,,3.0,,business,,,33.4667576,,,-112.1674908,,,,,False,,,,,,,,,,,,,,,,,,,[],,,,
False,,,10:00,,,,,10:00,False,False,full_bar,False,,True,tNdb_01AHU3O1_ISE2Mf1w,False,,10:00,False,"['Mexican', 'Restaurants']",True,10:00,Las Cazuelas Mexican Food Restaurant,False,False,,,,,,1,False,False,,,14,,AZ,True,22:00,False,False,True,"5150 W McDowell Rd
Phoenix, AZ 85035",21:00,,True,,,True,10:00,,False,False,21:00,free,True,Phoenix,True,,3.5,,business,False,False,33.4663506,False,,-112.1711226,21:00,,21:00,22:00,True,False,10:00,,,,True,21:00,False,,False,,,10:00,average,,casual,,True,[],,False,,False
,,,,,,,,,,,,,,,UF1NxzXlRa1Qa3uo_XODsA,,,,,"['Burgers', 'Restaurants']",,,Burger King,,,,,,,,,,,,,6,,AZ,True,,,,True,"5102 W McDowell Rd
Phoenix, AZ 85035",,,,,,False,,,,False,,,True,Phoenix,,,2.5,,business,,,33.4664053,,,-112.1697242,,,,,True,,,,,,,,,,,,,,,,,,,[],,,,
False,,,06:00,,,,,06:00,False,True,none,False,,False,ot4Of_A9onKHoVt4XU7v5g,False,,06:00,False,"['American (Traditional)', 'Fast Food', 'Restaurants']",True,06:00,Sonic Drive-In,False,False,,,,,,1,False,False,,,10,,AZ,True,00:00,False,False,True,"5021 W McDowell Rd
Phoenix, AZ 85035",23:00,,False,,,False,06:00,,False,False,23:00,no,True,Phoenix,False,,2.0,,business,False,False,33.465469,False,,-112.167962,23:00,,23:00,00:00,True,False,06:00,,,,False,23:00,False,,,True,,06:00,quiet,,casual,,True,[],,False,,False
False,,,09:30,,,,,09:30,False,False,none,False,,False,PYfbYi0M_q8sTmVBaocyow,False,,09:30,False,"['Fast Food', 'Mexican', 'Restaurants']",False,09:30,El Pollo Loco,False,False,,,,,,1,False,False,,,12,,AZ,True,23:00,True,False,True,"5009 W Mcdowell
Phoenix, AZ 85035",23:00,,False,,,False,09:30,,False,False,23:00,no,True,Phoenix,,,2.0,,business,True,False,33.4655756,False,,-112.1673163,23:00,,23:00,23:00,True,False,09:30,,,,False,23:00,False,,,True,,09:30,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,False,5QOitecMgPwjT8RbUAQdig,False,,11:00,False,"['Seafood', 'American (Traditional)', 'Restaurants']",,11:00,Red Lobster,False,False,,,,,,2,False,False,,,22,,AZ,True,23:00,False,False,True,"2810 North 75th Ave
Phoenix, AZ 85035",22:00,,False,,,True,11:00,,False,False,22:00,no,True,Phoenix,True,,3.0,,business,True,False,33.4787353,True,,-112.2213794,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,,,casual,,True,[],,False,,False
False,,,15:00,,,,,11:00,False,False,full_bar,False,,True,5GpvSL1tlAjpgdJKZ5eLpg,False,,15:00,False,"['American (Traditional)', 'Steakhouses', 'Barbeque', 'Restaurants']",True,15:00,Texas Roadhouse,False,False,,,,,,2,False,False,,,98,,AZ,True,23:00,False,False,True,"1616 N. 75Th Ave
Phoenix, AZ 85035",22:00,,False,,,False,11:00,,False,False,22:00,no,True,Phoenix,True,,3.5,,business,False,False,33.4673054,True,,-112.2211163,22:00,,22:00,23:00,True,False,11:00,,,,True,23:00,True,,,,,15:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,,False,none,False,,False,AMvEtuSRdXzb4abwFgL8Dw,False,,,,"['Fast Food', 'Restaurants']",False,,Church's Chicken,False,False,,,,,,1,,False,,,4,,AZ,True,,,False,True,"6730 W McDowell Rd
Phoenix, AZ 85035",,,,,,False,,,False,False,,no,True,Phoenix,,,1.5,,business,True,False,33.466241,,,-112.2047771,,,,,False,False,,,,,False,,False,,,True,,,quiet,,casual,,False,[],,False,,False
True,,,,,,,,,False,False,none,False,,False,RIPnl1BAUaY2rSW8cPuQWQ,False,,,False,"['Chinese', 'Restaurants']",False,,Star Wok,False,False,,,,,,2,False,False,,,19,,AZ,True,,True,False,True,"2201 N 83rd Avenue
Phoenix, AZ 85035",,,False,,,False,,,False,True,,no,True,Phoenix,,,4.0,,business,True,False,33.4720551,True,,-112.2370041,,,,,True,False,,,,,True,,False,,,,,,quiet,,casual,,False,[],,False,,False
False,,,,,,,,,False,False,,False,,False,B2UwY6nbXC-N1YParGE5nw,False,,,False,"['Fast Food', 'Sandwiches', 'Restaurants']",False,,Subway,False,False,,,,,,1,False,False,,,3,,AZ,True,,False,False,True,"5930 W McDowell Rd
Ste 107
Phoenix, AZ 85035",,,False,,,False,,,False,False,,no,True,Phoenix,,,3.5,,business,True,False,33.4664677,False,,-112.1884245,,,,,True,False,,,,,False,,False,,,False,,,average,,casual,,True,[],,False,,False
,,,07:00,,,,,07:00,,,none,,,,4jxKmU2No9hGWCZuYPjeLQ,,,07:00,,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",,07:00,Taco Bell,,,,,,,,,,,,,5,,AZ,True,02:00,,,True,"1860 N 75th Ave
Phoenix, AZ 85035",01:00,,,,,False,07:00,,,False,01:00,,True,Phoenix,,,2.5,,business,,,33.46898,,,-112.22115,01:00,,01:00,02:00,True,,07:00,,,,False,01:00,,,,,,07:00,,,,,True,[],,,,
False,,True,11:00,,,,,11:00,False,False,full_bar,False,,True,ILm0LCXrDGs_5aGa83dgfQ,False,,11:00,False,"['Bars', 'Salad', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']",True,11:00,Olive Garden Italian Restaurant,False,False,,,False,,True,2,False,False,False,False,55,,AZ,True,23:00,True,False,True,"2626 N 75th Ave
Phoenix, AZ 85035",22:00,,False,False,,True,11:00,,False,False,22:00,no,True,Phoenix,,,2.5,,business,True,False,33.4775855,False,False,-112.2211945,22:00,,22:00,23:00,True,False,11:00,,False,,False,22:00,True,,,,,11:00,average,no,casual,,True,[],,False,False,False
False,,,,,,,,,False,False,none,False,,False,TFnZEuATbs0jRqr3Z_t6Pg,False,,,False,"['American (New)', 'Restaurants']",False,,Long John Silvers,False,False,,,,,,2,False,False,,,3,,AZ,True,,False,False,True,"7509 W Encanto Blvd
Phoenix, AZ 85035",,,False,,,False,,,False,False,,no,False,Phoenix,,,3.0,,business,False,False,33.4720491862,False,,-112.22126618,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,False,[],,False,,False
,,,,,,,,,,,,,,,ycFghD0OZyf9i4mRkD6o6Q,,,,,"['Steakhouses', 'Restaurants']",,,Outback Steakhouse,,,,,,,,3,,,,,3,,AZ,,,,,,"2820 N 75th Ave
Phoenix, AZ 85035",,,,,,,,,,,,,False,Phoenix,,,2.0,,business,,,33.4792119,,,-112.2211239,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
False,,,,,,,,,False,False,none,False,,False,mPMw_JxSRjzPXVdTjWmV6Q,False,,,True,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']",False,,Whataburger,False,False,,,,,,1,False,False,,,19,,AZ,True,,False,False,True,"2040 North 75th Avenue
Phoenix, AZ 85035",,,False,,,False,,,False,False,,no,True,Phoenix,,,4.5,,business,False,False,33.4706577,False,,-112.2212155,,,,,True,False,,,,,False,,False,,,True,,,average,,casual,,True,[],,False,,False
,,,,,,,,,,False,,,,,R7SVavAsjzN3wy825PiOEg,,,,,"['Pizza', 'Restaurants']",,,Papa John's Pizza,,,,,,,,,,,,,4,,AZ,True,,,,True,"5930 W McDowell Rd
Phoenix, AZ 85035",,,,,,False,,,,True,,,True,Phoenix,False,,2.0,,business,False,,33.4664677,,,-112.1884245,,,,,,,,,,,,,,,,,,,,,,,False,[],,,,
,,,,,,,,,,True,,,,,Yb3_NGmF1PED-f_RWw_G_g,,,,,"['Burgers', 'Fast Food', 'Restaurants']",,,McDonald's,,,,,,,,1,,,,,4,,AZ,True,,,,True,"2611 N 75th Ave
Phoenix, AZ 85035",,,,,,False,,,,False,,free,True,Phoenix,,,1.0,,business,,,33.4768219,,,-112.220237,,,,,False,,,,,,,,,,,,,,,,casual,,True,[],,,,
,,,,,,,,,,False,,,,,5oe5ciunMsjPKLAj0pl_Lg,,,,,"['Fast Food', 'Restaurants']",,,Jack in the Box,,,,,,,,1,,,,,8,,AZ,True,,,,True,"9920 W Indian School Rd
Phoenix, AZ 85037",,,,,,False,,,,False,,,True,Phoenix,,,2.0,,business,,,33.4902326241,,,-112.255643323,,,,,True,,,,,,False,,,,,True,,,average,,,,True,[],,,,
False,,,10:30,,,,,10:30,False,False,beer_and_wine,False,,False,hVDo35_OySCeFWYLFKM7WQ,False,,10:30,False,"['Pizza', 'Sandwiches', 'Salad', 'Restaurants']",False,10:30,Palermos Pizza,False,False,,,,,,2,False,False,,,16,,AZ,True,23:30,True,False,True,"9024 W Thomas Rd
Phoenix, AZ 85037",22:30,,False,,,False,10:30,,False,True,22:30,no,True,Phoenix,True,,3.5,,business,False,False,33.4814258,False,,-112.2541537,22:30,,22:30,23:30,True,False,11:30,,,,True,22:30,False,,,,,10:30,average,,casual,,True,[],,False,,False
,,,,,,,,,,,,,,,4hqPdtPCH8rLHTet7k8-RQ,,,,,"['Fast Food', 'Sandwiches', 'Restaurants']",,,Subway,,,,,,,,1,,,,,5,,AZ,True,,,,True,"9014 W Thomas Rd
Phoenix, AZ 85037",,,,,,,,,,False,,,True,Phoenix,,,1.5,,business,,,33.4806655,,,-112.2532239,,,,,True,,,,,,,,,,,,,,,,casual,,True,[],,,,
False,,,,,,,,,False,True,none,False,,True,AIM_3ESPX13J4G4ZNVOY_g,False,,,False,"['American (Traditional)', 'Fast Food', 'Restaurants']",False,,Sonic Drive-In,False,False,,,,,,1,False,False,,,12,,AZ,True,,True,False,True,"10210 W Indian School Rd
Phoenix, AZ 85031",,,True,,,False,,,False,False,,no,True,Phoenix,,,2.5,,business,False,False,33.49419,False,,-112.279646,,,,,True,False,,,,,False,,False,,,True,,,average,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,False,beer_and_wine,False,,True,_io-CVnCgHyt0vpTCrP13A,False,,10:00,False,"['Italian', 'Pizza', 'Restaurants']",True,10:00,Brother's Pizza,False,False,,,,,,1,False,False,,,47,,AZ,True,23:00,True,False,True,"10720 W Indian School Rd
Ste 13
Phoenix, AZ 85037",22:00,,False,,,False,11:00,,False,True,22:00,no,True,Phoenix,True,,3.5,,business,True,False,33.4947065,False,,-112.2919195,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,True,,,,,10:00,average,,casual,,True,[],,False,,False
